no,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,
94,#Flu is not over yet and is striking strongly in France. Remind your patients at risk to get the #flushot and to be…,FALSE,0,NA,3/1/19 9:00,TRUE,NA,1.10E+18,NA,"<a href=\https://ads-api.twitter.com\"" rel=\""nofollow\"">Twitter Ads Composer</a>""",connectingnurse,0,FALSE,FALSE,NA,NA,
95,What is the flu shot made out of? Read our blog to learn more about it. #fluseason #flushot,FALSE,1,NA,3/1/19 5:20,FALSE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",e7_Health,0,FALSE,FALSE,NA,NA,
96,Did you remember your #flushot? Here are 5 ways to make it easy to protect yourself and your community from the flu…,FALSE,1,NA,3/1/19 5:00,TRUE,NA,1.10E+18,NA,"<a href=\https://www.spredfast.com/\"" rel=\""nofollow\"">Spredfast app</a>""",BlueShieldCA,1,FALSE,FALSE,NA,NA,
97,#FluShot all day long! Nip it in the bud and get immunized!!!,FALSE,0,NA,3/1/19 0:48,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",MyMelodies4U,0,FALSE,FALSE,NA,NA,
98,"#WashUMed researchers are studying why #flu immunity wanes so rapidly, with the goal of making a better, longer-las…",FALSE,0,NA,2/28/19 23:09,TRUE,NA,1.10E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",WUSTLmed,4,FALSE,FALSE,NA,NA,
99,"@t_e_knight Agree, just wanted to keep the message simple for #VaxFactsFebruary! Similar situation for ppl w primar…",FALSE,2,t_e_knight,2/28/19 22:46,TRUE,1.10E+18,1.10E+18,8.78E+17,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",DrJenChen4kids,0,FALSE,FALSE,NA,NA,
100,The Importance of a Flu Shot... #FluShot #SANITAIRE,FALSE,0,NA,2/28/19 22:02,FALSE,NA,1.10E+18,NA,"<a href=\https://coschedule.com\"" rel=\""nofollow\"">CoSchedule</a>""",AtlanticUVCorp,0,FALSE,FALSE,NA,NA,
101,"Not only is it safe to get a vaccine during pregnancy, it's necessary, added lead investigator James Donahue, a sen…",FALSE,0,NA,2/28/19 22:00,TRUE,NA,1.10E+18,NA,"<a href=\http://www.socialnewsdesk.com\"" rel=\""nofollow\"">SocialNewsDesk</a>""",KEZI9,1,FALSE,FALSE,NA,NA,
102,"@DaveR94476809 #Mercury is still in multi-dose #Flu #vaccine - the ones that most people are exposed to. FLUZONE,…",FALSE,3,DaveR94476809,2/28/19 20:31,TRUE,1.10E+18,1.10E+18,9.87E+17,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",ViraBurnayeva,4,FALSE,FALSE,NA,NA,
103,New study proves a #FluShot cannot cause a pregnant woman to miscarry.,FALSE,0,NA,2/28/19 20:15,FALSE,NA,1.10E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",SeanWFTS,0,FALSE,FALSE,NA,NA,
104,Remember ––it's never too late to get the #flushot.,FALSE,0,NA,2/28/19 19:31,FALSE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",sickweather,0,FALSE,FALSE,NA,NA,
106,🚨WARNING🚨PSA!!! High flu activity detected in #NYC! Protect yourself and your family by getting your flu shot toda…,FALSE,0,NA,2/28/19 19:20,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",yzlandau,0,FALSE,FALSE,NA,NA,
107,There is still time to get your flu shot! Stop by our walk-in flu clinic today. We are open until 4:00 PM. #flushot,FALSE,0,NA,2/28/19 19:08,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",polkcohealth,0,FALSE,FALSE,NA,NA,
108,Great insight from this #FluView. Stay vigilant. Practice good hygiene. Get the #flushot. Stay home if you're sick.,FALSE,0,NA,2/28/19 18:56,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",JasonTibbelsMD,0,FALSE,FALSE,NA,NA,
110,Still time to have a #flushot 💉 😷 Everything you need to know about the flu vaccine - FACTS not MYTHS Dr. Lightma…,FALSE,0,NA,2/28/19 17:18,TRUE,NA,1.10E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",hyltonlightman,0,FALSE,FALSE,NA,NA,
111,$3.4 million aids effort to make a better flu vaccine @wustlmed #FluShot #Vaccines,FALSE,0,NA,2/28/19 17:04,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",JasonWRoland,0,FALSE,FALSE,NA,NA,
112,No link between the #FluShot and miscarriage. #VaccinesWork,FALSE,2,NA,2/28/19 13:51,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",TheKidKidDoc,1,FALSE,FALSE,NA,NA,
113,"And remember...The #Flu tends to peak again in the spring. If you haven't yet done so, get your #FluShot #PEI phar…",FALSE,1,NA,2/28/19 13:12,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",PEIPharmacists,0,FALSE,FALSE,NA,NA,
114,Flu shot is good for your heart. Here’s why. #flushot #hearthealth,FALSE,0,NA,2/28/19 13:00,FALSE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",visitorguard,0,FALSE,FALSE,NA,NA,
115,"New study finds no link between flu shots and miscarriages, allaying fears. By @HelenBranswell via @statnews…",FALSE,0,NA,2/28/19 12:46,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",epaultaylor,1,FALSE,FALSE,NA,NA,
116,When is the Best Time to Get A #FluShot? NEVER,FALSE,10,NA,2/28/19 10:01,FALSE,NA,1.10E+18,NA,"<a href=\https://ifttt.com\"" rel=\""nofollow\"">IFTTT</a>""",OrganicLiveFood,6,FALSE,FALSE,NA,NA,
117,Dr. Offit vs. Dr. Moss on #FluShot Dr. Alvin Moss' testimony was given before a Senate C…,FALSE,6,NA,2/28/19 9:07,TRUE,NA,1.10E+18,NA,"<a href=\http://ViraBurnayeva.com\"" rel=\""nofollow\"">Vaccines and Homeopathy News</a>""",ViraBurnayeva,6,FALSE,FALSE,NA,NA,
118,#STUDY: Flu #Vaccine Increases Viral #Shedding 6.3 Times observed 6.3X more viral aero…,FALSE,6,NA,2/28/19 8:15,TRUE,NA,1.10E+18,NA,"<a href=\http://ViraBurnayeva.com\"" rel=\""nofollow\"">Vaccines and Homeopathy News</a>""",ViraBurnayeva,11,FALSE,FALSE,NA,NA,
119,Here are 5 common myths about #flu &amp; #flushot by @who. Share with us what you usually hear from your #patients.…,FALSE,1,NA,2/28/19 8:00,TRUE,NA,1.10E+18,NA,"<a href=\https://ads-api.twitter.com\"" rel=\""nofollow\"">Twitter Ads Composer</a>""",connectingnurse,0,FALSE,FALSE,NA,NA,
120,#fluseason It is real gang. 7 had his #flushot in the fall &amp; he still got it. Hit hard today &amp; this darn #Fever is…,FALSE,0,NA,2/28/19 7:25,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",RaisingSerenity,0,FALSE,FALSE,NA,NA,
121,I'm perfect example of why #VaccinesWork even as an adult. I currently have the flu. Had I not had a #flushot earli…,FALSE,0,NA,2/28/19 6:29,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",Cougardruid,0,FALSE,FALSE,NA,NA,
122,"Flu shot will not cause a pregnant woman to miscarry, study says - CNN #pregnant #FluShot #WomensHealth",FALSE,0,NA,2/28/19 2:11,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",DrLizSamander,4,FALSE,FALSE,NA,NA,
123,#fluShot is good for moms and good for babies! It’s not too late to get one! Flu shot will not cause a #pregnant wo…,FALSE,3,NA,2/28/19 0:26,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Lhamrich,1,FALSE,FALSE,NA,NA,
124,"@Aidan_Baron @S_P_MD @Uber Next time, offer to stop off with her at the pharmacy for a #flushot",FALSE,0,Aidan_Baron,2/27/19 23:50,FALSE,1.10E+18,1.10E+18,1258895358,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",kaynani32,0,FALSE,FALSE,NA,NA,
125,Read for facts about the flu and tips for how to stay healthy through the season! #flushot #fluseason #babyhealth…,FALSE,1,NA,2/27/19 23:10,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",happiestbaby,0,FALSE,FALSE,NA,NA,
126,"There were 302 influenza-associated deaths and 5,176 hospitalizations in Canada just last year. Learn why getting t…",FALSE,4,NA,2/27/19 22:25,TRUE,NA,1.10E+18,NA,"<a href=\https://coschedule.com\"" rel=\""nofollow\"">CoSchedule</a>""",LondonDrugs,1,FALSE,FALSE,NA,NA,
127,"@CDCgov recommends pregnant women get the #flushot. The CDC says,\Flu is more likely to cause severe illness in pre…""",FALSE,1,CDCgov,2/27/19 21:48,TRUE,NA,1.10E+18,146569971,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",jocelynmaminta,2,FALSE,FALSE,NA,NA,
128,"Shared in public on Facebook by the original author (not me): \This is the flu. This is my father.\"" #VaccinesWork…""",FALSE,0,NA,2/27/19 21:06,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",modemac,0,FALSE,FALSE,NA,NA,
129,The crew at the Durham shop showing us their #defenderface 🤣 Gettin it 💪🏼 and staying well!!! . . . .…,FALSE,1,NA,2/27/19 20:57,TRUE,NA,1.10E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",NourishJuiceHTX,0,FALSE,FALSE,-95.41116,29.77898,
130,"Spring may be around the corner but that doesn't mean that #FluSeason is over! You may still be at risk, so talk wi…",FALSE,0,NA,2/27/19 20:39,TRUE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",LivantaCares,0,FALSE,FALSE,NA,NA,
131,The 'herd' in herd immunity is crumbling. #VaccinesWork #measlesoutbreak #fluseason #FluShot #pertussis,FALSE,2,NA,2/27/19 20:37,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",drninashapiro,0,FALSE,FALSE,NA,NA,
132,The flu vaccine helps protect your pregnancy and your nursing baby. Find out more. #flushot #pregnancy…,FALSE,4,NA,2/27/19 19:30,TRUE,NA,1.10E+18,NA,"<a href=\https://app.agorapulse.com\"" rel=\""nofollow\"">AgoraPulse Manager</a>""",drmarktrolice,0,FALSE,FALSE,NA,NA,
133,Don't let the flu get you! Get your #flushot with the friendly nurses @UACampusHealth.,FALSE,1,NA,2/27/19 18:59,TRUE,NA,1.10E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",GoWildUA,1,FALSE,FALSE,NA,NA,
134,Thankful for my #flushot. Winter ailments like today's could be a lot worse. And thanks for your ongoing advocacy…,FALSE,3,NA,2/27/19 18:26,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",Karenamoores,0,FALSE,FALSE,NA,NA,
135,"Here's to 22 years of not getting a #FluShot. It is weird I know tons of people that get flu shots religiously, an…",FALSE,3,NA,2/27/19 18:10,TRUE,NA,1.10E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",MT_Headed406,0,FALSE,FALSE,NA,NA,
136,#FluShot is the ONLY #vaccine with short expiration. At the end of the season all unused ones should be discarded.…,FALSE,4,NA,2/27/19 17:37,TRUE,NA,1.10E+18,NA,"<a href=\http://ViraBurnayeva.com\"" rel=\""nofollow\"">Vaccines and Homeopathy News</a>""",ViraBurnayeva,4,FALSE,FALSE,NA,NA,
137,Pick up a good book and get your #immunizations at Clark County Library 1401 E. Flamingo! Our Mobile Clinic is on s…,FALSE,0,NA,2/27/19 17:08,TRUE,NA,1.10E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",TuSNHD,0,FALSE,FALSE,NA,NA,
138,It's still not too late to get your #flushot to protect yourself and others from the spread of the influenza virus.,FALSE,0,NA,2/27/19 16:23,FALSE,NA,1.10E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",RepSanfelippo,0,FALSE,FALSE,NA,NA,
139,When It's Too Late to Get a #FluShot,FALSE,0,NA,2/27/19 16:01,FALSE,NA,1.10E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",FindLawConsumer,1,FALSE,FALSE,NA,NA,
140,Protect your family and friends this winter. ….. #Clovis #Fresno #ClovisUrgentCare…,FALSE,0,NA,2/27/19 16:00,TRUE,NA,1.10E+18,NA,"<a href=\https://eclincher.com\"" rel=\""nofollow\"">eClincher</a>""",ClovisCare,0,FALSE,FALSE,NA,NA,
141,No way I'm ever getting shot. RT @MayoClinic: #MayoClinicMinute: Thinking of skipping a #FluShot this year? The re…,FALSE,1,NA,2/27/19 15:26,TRUE,NA,1.10E+18,NA,"<a href=\http://www.tweetcaster.com\"" rel=\""nofollow\"">TweetCaster for Android</a>""",NaturalPainMgmt,0,FALSE,FALSE,NA,NA,
